pass,frame,timestamp_s,latency_s,label,x0,y0,x1,y1,cx,cy
11,275,11.056,9.44,quadcopter,179.1,457.7,479.2,523.9,329.2,490.8
11,275,11.056,9.44,quadcopter,237.3,458.6,478.2,506.0,357.7,482.3
12,300,12.061,11.528,quadcopter,259.1,432.7,506.0,500.6,382.5,466.7
12,300,12.061,11.528,quadcopter,260.6,432.7,506.0,464.0,383.3,448.3
12,300,12.061,11.528,quadcopter,260.6,432.7,506.0,500.6,383.3,466.7
13,325,13.066,11.488,quadcopter,250.0,232.4,469.1,353.1,359.5,292.8
13,325,13.066,11.488,quadcopter,250.0,249.4,469.1,353.1,359.5,301.3
14,350,14.071,10.826,quadcopter,243.4,211.9,445.8,329.9,344.6,270.9
14,350,14.071,10.826,quadcopter,243.4,228.9,445.8,329.9,344.6,279.4
15,375,15.076,15.361,quadcopter,219.6,286.1,354.7,363.9,287.2,325.0
15,375,15.076,15.361,quadcopter,219.6,292.3,299.0,359.4,259.3,325.9
15,375,15.076,15.361,quadcopter,219.6,287.9,354.7,363.9,287.2,325.9
15,375,15.076,15.361,quadcopter,219.6,287.9,299.0,359.4,259.3,323.6
16,400,16.081,8.102,quadcopter,226.7,383.5,293.5,413.9,260.1,398.7
16,400,16.081,8.102,quadcopter,228.7,383.5,293.5,410.3,261.1,396.9
17,425,17.086,7.599,quadcopter,237.8,418.4,279.3,433.6,258.6,426.0
17,425,17.086,7.599,quadcopter,238.8,419.3,279.3,433.6,259.1,426.4
18,450,18.091,20.835,quadcopter,243.4,428.2,274.3,441.6,258.8,434.9
18,450,18.091,20.835,quadcopter,243.9,428.2,274.3,441.6,259.1,434.9
18,450,18.091,20.835,quadcopter,0.0,0.0,505.0,893.1,252.5,446.6
19,475,19.096,6.249,quadcopter,242.4,433.6,267.2,442.5,254.8,438.1
19,475,19.096,6.249,quadcopter,243.9,434.5,266.7,441.6,255.3,438.1
19,475,19.096,6.249,quadcopter,243.9,435.4,267.2,441.6,255.5,438.5
20,500,20.102,16.243,quadcopter,0.0,407.7,506.0,787.6,253.0,597.6
20,500,20.102,16.243,quadcopter,0.0,432.7,506.0,787.6,253.0,610.2
21,525,21.107,18.148,quadcopter,0.0,407.7,506.0,784.9,253.0,596.3
21,525,21.107,18.148,quadcopter,133.6,438.1,246.9,544.4,190.3,491.3
21,525,21.107,18.148,quadcopter,404.8,407.7,506.0,464.0,455.4,435.8
21,525,21.107,18.148,quadcopter,472.6,435.4,506.0,452.4,489.3,443.9
22,550,22.112,14.468,quadcopter,0.0,407.7,506.0,786.7,253.0,597.2
23,575,23.117,24.942,quadcopter,0.0,288.8,386.1,581.1,193.0,434.9
23,575,23.117,24.942,quadcopter,0.0,0.0,506.0,894.0,253.0,447.0
24,600,24.122,2.451,,,,,,,
25,625,25.127,14.511,quadcopter,0.0,402.3,505.0,778.7,252.5,590.5
25,625,25.127,14.511,quadcopter,132.6,433.6,242.9,540.0,187.7,486.8
25,625,25.127,14.511,quadcopter,401.3,403.2,499.9,494.4,450.6,448.8
25,625,25.127,14.511,quadcopter,442.8,433.6,505.0,494.4,473.9,464.0
26,650,26.132,20.376,quadcopter,132.6,405.9,505.0,546.2,318.8,476.1
26,650,26.132,20.376,quadcopter,292.5,430.0,505.0,526.6,398.7,478.3
26,650,26.132,20.376,quadcopter,404.8,405.9,505.0,498.9,454.9,452.4
26,650,26.132,20.376,quadcopter,0.0,0.0,505.0,893.1,252.5,446.6
27,675,27.137,2.433,,,,,,,
28,700,28.142,14.476,quadcopter,242.4,452.4,505.5,844.8,373.9,648.6
28,700,28.142,14.476,quadcopter,357.2,452.4,505.5,544.4,431.4,498.4
28,700,28.142,14.476,quadcopter,381.0,452.4,505.5,680.3,443.3,566.3
29,725,29.147,14.523,quadcopter,18.7,407.7,506.0,778.7,262.4,593.2
29,725,29.147,14.523,quadcopter,148.8,438.1,257.6,543.6,203.2,490.8
29,725,29.147,14.523,quadcopter,415.9,408.6,506.0,499.7,461.0,454.2
29,725,29.147,14.523,quadcopter,489.3,432.7,506.0,453.3,497.7,443.0
29,725,29.147,14.523,quadcopter,0.0,0.0,506.0,894.0,253.0,447.0
30,750,30.152,13.114,quadcopter,0.0,407.7,506.0,786.7,253.0,597.2
30,750,30.152,13.114,quadcopter,292.5,435.4,506.0,544.4,399.2,489.9
31,775,31.157,10.831,quadcopter,0.0,407.7,506.0,786.7,253.0,597.2
31,775,31.157,10.831,quadcopter,309.7,248.5,320.8,262.8,315.2,255.7
31,775,31.157,10.831,quadcopter,405.3,407.7,506.0,499.7,455.7,453.7
31,775,31.157,10.831,quadcopter,472.6,249.4,479.2,254.8,475.9,252.1
31,775,31.157,10.831,quadcopter,472.6,249.4,506.0,262.8,489.3,256.1
32,800,32.162,18.111,quadcopter,0.0,407.7,506.0,786.7,253.0,597.2
32,800,32.162,18.111,quadcopter,292.5,368.3,302.6,382.6,297.5,375.5
33,825,33.168,14.428,quadcopter,0.0,407.7,506.0,784.9,253.0,596.3
33,825,33.168,14.428,quadcopter,0.0,432.7,506.0,784.9,253.0,608.8
